ano,cpb,titulo,direcao,genero,produtora_maj,produtora_min,distribuidora,uf_bruto,uf2_bruto,max_salas,publico,renda_corrente,uf_maj,n_ufs,coproducao,decada,filmes_diretor_antes,filmes_distribuidora_antes,filmes_produtora_antes,estreia_do_diretor,experiencia_da_direcao,porte_da_distribuidora,contratos_fsa,projetos_incentivo,recebeu_fsa,recebeu_incentivo,origem_do_fomento,deflator,renda_deflacionada_2024,populacao_br,filmes_no_ano,sucesso_global,mediana_publico_do_ano,sucesso_no_ano
1999,,Outras Estórias,Pedro Bial,Ficção,Theo Filmes,,Riofilme,RJ,,6,21515,102060.0,RJ,1.0,0,1990,0,45,0,1,estreante,media,,,,,,4.548544419254897,464224.4434291548,,28,1,21812.0,0
1999,B0600508700000,Paixão Perdida,Walter Hugo Khouri,Ficção,Tv Cultura/Videcom,,Riofilme,SP/SP,,6,3596,19516.0,SP,1.0,0,1990,0,45,0,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,4.548544419254897,88769.39288617857,,28,1,21812.0,0
1999,B0300013900000,Por Trás Do Pano,Luiz Villaça,Ficção,Nia Filmes,,Riofilme,SP,,7,22109,118411.0,SP,1.0,0,1990,0,45,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,4.548544419254897,538597.6932283916,,28,1,21812.0,1
1999,B0901021800000,Santo Forte,Eduardo Coutinho,Documentário,Cecip - Centro De Criação De Imagem Popular,,Riofilme,RJ,,4,18353,92133.0,RJ,1.0,0,1990,0,45,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,4.548544419254897,419071.04297921143,,28,1,21812.0,0
1999,B0300047700000,São Jerônimo,Julio Bressane,Ficção,Tb Produções,,Riofilme,RJ,,2,5000,27722.0,RJ,1.0,0,1990,2,45,0,0,iniciante,media,0.0,0.0,0.0,0.0,sem fomento,4.548544419254897,126094.74839058425,,28,1,21812.0,0
1999,B0400064000000,Tiradentes,Oswaldo Caldeira,Ficção,Oswaldo Caldeira Produções Cinematográficas/Riofilme,,Riofilme,RJ/RJ,,3,7489,34253.0,RJ,1.0,0,1990,0,45,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,4.548544419254897,155801.291992738,,28,1,21812.0,0
1999,B0500310200000,Um Copo De Cólera,Aluizio Abranches,Ficção,Tambellini Filmes,,Riofilme,RJ,,7,58337,309094.0,RJ,1.0,0,1990,0,45,1,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,4.548544419254897,1405927.788725173,,28,1,21812.0,1
1999,B0800854000000,Uma Aventura Do Zico,Antonio Carlos Da Fontoura,Ficção,Filmes Do Equador/Quanta-Rio,,Lumière,RJ/RJ,,60,36727,158373.0,RJ,1.0,0,1990,0,1,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,4.548544419254897,720366.6253106558,,28,1,21812.0,1
1999,B0500186500000,Xuxa Requebra,Tizuka Yamasaki,Ficção,Diler & Associados,,Fox,RJ,,218,2074461,8173376.0,RJ,1.0,0,1990,2,0,0,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,4.548544419254897,37176963.79127192,,28,1,21812.0,1
1999,,Zoando Na Tv,José Alvarenga Jr.,Ficção,Angélica Produções Artísticas/Globo Filmes//Lereby,,Columbia,RJ/RJ/RJ,,143,911394,3463297.0,RJ,1.0,0,1990,0,7,0,1,estreante,pequena,,,,,,4.548544419254897,15752960.241572227,,28,1,21812.0,1
2000,B0400065500000,A Terceira Morte De Joaquim Bolivar,Flávio Cândido,Ficção,Cândido&Moraes,,Riofilme,RJ,,1,2330,11497.0,RJ,1.0,0,2000,0,61,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,48853.41751491498,,23,0,24431.0,0
2000,B0500309500000,Amélia,Ana Carolina,Ficção,Crystal Cinematográfica,,Riofilme,RJ,,6,24431,140283.0,RJ,1.0,0,2000,0,61,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,596094.9786244079,,23,1,24431.0,0
2000,B0600534900000,Através Da Janela,Tata Amaral,Ficção,A.F. Cinema/Tangerina Entretenimento,,Riofilme,SP/SP,,5,10271,53960.0,SP,1.0,0,2000,1,61,0,0,iniciante,grande,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,229288.54562971316,,23,1,24431.0,0
2000,B0500386700000,Bossa Nova,Bruno Barreto,Ficção,Filmes Do Equador/Lc Barreto,,Columbia,RJ/RJ,,158,520614,3165333.0,RJ,1.0,0,2000,1,9,0,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,13450233.506370217,,23,1,24431.0,1
2000,B0700686200000,Cronicamente Inviável,Sérgio Bianchi,Ficção,Agravo Produções Cinematográficas,,Riofilme,SP,,6,69443,378287.0,SP,1.0,0,2000,1,61,1,0,iniciante,grande,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,1607429.1338144422,,23,1,24431.0,1
2000,B0500312500000,Cruz E Sousa - O Poeta Do Desterro,Sylvio Back,Ficção,Usina De Kyno,,Riofilme,PR,,2,3608,15510.0,PR,1.0,0,2000,1,61,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,65905.58455739162,,23,1,24431.0,0
2000,B0500311600000,Estorvo,Ruy Guerra,Ficção,Skylight,,Riofilme,RJ,,4,11532,66325.0,RJ,1.0,0,2000,0,61,1,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,281830.2963100579,,23,1,24431.0,0
2000,B0500237200000,"Eu, Tu, Eles",Andrucha Waddington,Ficção,Conspiração Filmes,,Columbia,RJ,,132,695682,4111481.0,RJ,1.0,0,2000,0,9,1,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,17470635.635177888,,23,1,24431.0,1
2000,B0500363900000,Gêmeas,Andrucha Waddington,Ficção,Conspiração Filmes,,Columbia,RJ,,18,40368,234781.0,RJ,1.0,0,2000,0,9,1,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,997638.8812359098,,23,1,24431.0,1
2000,B0600561200000,Hans Staden,Luiz Alberto Pereira,Ficção,Lapfilme,,Riofilme,SP,,9,46646,238389.0,SP,1.0,0,2000,1,61,1,0,iniciante,grande,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,1012970.1094166363,,23,1,24431.0,1
2000,B0500310400000,Iremos A Beirute,Marcus Moura,Ficção,Estação Luz Filmes,,Riofilme,CE,,3,1639,8751.0,CE,1.0,0,2000,0,61,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,37185.02710907376,,23,0,24431.0,0
2000,B0500312100000,Minha Vida Em Suas Mãos,José Antônio Garcia,Ficção,Roderaf Produções Artísticas,,Warner,RJ,,15,10222,45733.0,RJ,1.0,0,2000,1,1,0,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,194330.115961521,,23,1,24431.0,0
2000,B0800875000000,O Auto Da Compadecida,Guel Arraes,Ficção,Globo Filmes,,Columbia,RJ,,202,2158640,11517140.85,RJ,1.0,0,2000,0,9,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,48939000.65435616,,23,1,24431.0,1
2000,B0500309400000,O Dia Da Caça,Alberto Graça,Ficção,Mpc Filmes,,Uip/Riofilme,RJ,,50,43531,239708.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,1018574.8461046569,,23,1,24431.0,1
2000,B0500310600000,O Rap Do Pequeno Príncipe Contra As Almas Sebosas,Marcelo Luna/Paulo Caldas,Documentário,Raccord Produções,,Riofilme,RJ,,9,22577,73489.0,RJ,1.0,0,2000,0,61,2,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,312271.79262012587,,23,1,24431.0,0
2000,B0300011200000,Oriundi,Ricardo Bravo,Ficção,Laz Audiovisual,,Warner,PR,,68,38755,223608.0,PR,1.0,0,2000,0,1,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,950162.2148103948,,23,1,24431.0,1
2000,B0500406100000,Os Três Zuretas,Cecílio Neto,Ficção,Cn Cine,,Riofilme,SP,,18,6760,33899.0,SP,1.0,0,2000,0,61,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,144044.70734435966,,23,1,24431.0,0
2000,B0400163400000,Pierre Verger: Mensageiro Entre Dois Mundos,Lula Buarque De Hollanda,Documentário,Conspiração Filmes/Globosat,,Riofilme,RJ/RJ,,,3400,,RJ,1.0,0,2000,0,61,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,,,23,1,24431.0,0
2000,B0500247700000,Quase Nada,Sergio Rezende,Ficção,Morena Filmes,,Riofilme,RJ,,11,10691,63937.0,RJ,1.0,0,2000,2,61,1,0,iniciante,grande,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,271683.13087336865,,23,1,24431.0,0
2000,B0800899400000,Tolerância,Carlos Gerbase,Ficção,Casa De Cinema De Porto Alegre,,Columbia,RS,,90,84620,497953.0,RS,1.0,0,2000,0,9,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,2115917.701296378,,23,1,24431.0,1
2000,B0500266700000,Um Certo Dorival Caymmi,Aluisio Didier,Documentário,Brasiliana Produções,,Riofilme,RJ,,2,2076,10509.0,RJ,1.0,0,2000,0,61,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,4.249231757407583,44655.176538596286,,23,0,24431.0,0
2000,B0400132100000,Villa Lobos - Uma Vida De Paixão,Zelito Viana,Ficção,Mapa Filmes,,Uip/Riofilme,RJ,,50,143981,874453.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,3715753.457960333,,23,1,24431.0,1
2000,B0500297900000,Xuxa Popstar,Paulo Sérgio Almeida/Tizuka Yamasaki,Ficção,Diler & Associados,Warner,Warner,RJ,SP,304,2394326,9625191.0,RJ,1.0,1,2000,0,1,1,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,4.249231757407583,40899667.26831365,,23,1,24431.0,1
2001,B0400100600000,2000 Nordestes,David França Mendes/Sandra Magalhães Delgado/Vicente Amorim,Documentário,Filmes Do Equador,,Riofilme,RJ,,2,4297,20707.0,RJ,1.0,0,2000,0,74,3,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,82355.34796727072,172385826.0,30,1,44248.0,0
2001,B0901027200000,A Hora Marcada,Marcelo Taranto,Ficção,Mt Filmes,,Uip,RJ,,18,16441,92213.0,RJ,1.0,0,2000,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,366747.17255546123,172385826.0,30,1,44248.0,0
2001,B0500309300000,A Partilha,Daniel Filho,Ficção,Lereby,,Columbia,RJ,,155,1449411,8797925.0,RJ,1.0,0,2000,0,14,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,34990881.09165742,172385826.0,30,1,44248.0,1
2001,B0500308900000,Abril Despedaçado,Walter Salles,Ficção,Videofilmes,,Lumière,RJ,,49,353713,2063956.0,RJ,1.0,0,2000,1,4,3,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,8208712.733333472,172385826.0,30,1,44248.0,1
2001,B0500309600000,Amores Possíveis,Sandra Werneck,Ficção,Cineluz Produções,Labocine/Estudios Quanta,Fox,RJ,RJ/SP,80,396224,2658663.0,RJ,1.0,1,2000,1,1,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,10573966.12221509,172385826.0,30,1,44248.0,1
2001,B0500254900000,Anésia - Um Vôo No Tempo,Ludmila Ferolla,Documentário,Mares Produções,,Riofilme,RJ,,3,1498,6436.0,RJ,1.0,0,2000,0,74,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,25597.093713109305,172385826.0,30,0,44248.0,0
2001,B0500311700000,As Feras,Walter Hugo Khouri,Ficção,Cinearte Produções Cinematográficas,,Riofilme,SP,,5,3645,14922.0,SP,1.0,0,2000,1,74,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,59347.394715198425,172385826.0,30,1,44248.0,0
2001,B0500312300000,Babilônia 2000,Eduardo Coutinho,Documentário,Videofilmes,,Riofilme,RJ,,3,15301,86496.0,RJ,1.0,0,2000,1,74,3,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,344009.6671549258,172385826.0,30,1,44248.0,0
2001,B0500312400000,Barra 68 - Sem Perder A Ternura,Vladimir Carvalho,Documentário,Folkino Produções Audiovisuais,,Riofilme,DF,,3,6989,31427.0,DF,1.0,0,2000,0,74,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,124990.65632720418,172385826.0,30,1,44248.0,0
2001,B0500309800000,Bicho De Sete Cabeças,Laís Bodanzky,Ficção,Buriti Filmes/Dezenove Som E Imagens,Gullane,Columbia,SP/SP,SP,50,401586,2184934.0,SP,1.0,1,2000,0,14,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,8689863.324263327,172385826.0,30,1,44248.0,1
2001,B0700637600000,Brava Gente Brasileira,Lucia Murat,Ficção,Taiga Filmes E Vídeo,,Riofilme,RJ,,14,23170,102507.0,RJ,1.0,0,2000,1,74,1,0,iniciante,grande,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,407688.2046690018,172385826.0,30,1,44248.0,0
2001,B0500309100000,Bufo & Spallanzani,Flávio Ramos Tambellini,Ficção,Tambellini Filmes,,Warner,RJ,,39,47017,251836.0,RJ,1.0,0,2000,0,4,2,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,1001595.6638183026,172385826.0,30,1,44248.0,1
2001,B0500312200000,Caramuru - A Invenção Do Brasil,Guel Arraes,Ficção,Globo Filmes,,Columbia,RJ,,170,246023,1500740.0,RJ,1.0,0,2000,1,14,1,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,5968704.539933446,172385826.0,30,1,44248.0,1
2001,B0500312000000,Condenado À Liberdade,Emiliano Ribeiro,Ficção,Ipê Artes,,Uip,RJ,,38,15262,77169.0,RJ,1.0,0,2000,1,1,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,306914.5625772113,172385826.0,30,1,44248.0,0
2001,B0500310000000,Copacabana,Carla Camurati,Ficção,Copacabana Filmes E Produções,,Elimar,RJ,,13,234014,1422805.0,RJ,1.0,0,2000,2,2,2,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,5658743.4618521575,172385826.0,30,1,44248.0,1
2001,B0500300000000,"Domésticas, O Filme",Fernando Meirelles/Nando Olival,Ficção,O2 Filmes,,Pandora,SP,,5,91488,422675.0,SP,1.0,0,2000,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,1681052.1418875817,172385826.0,30,1,44248.0,1
2001,B0500277300000,Lavoura Arcaica,Luiz Fernando Carvalho,Ficção,Luiz Fernando De Carvalho Produções Artísticas,Videofilmes,Riofilme,RJ,RJ,10,143860,874018.0,RJ,1.0,1,2000,0,74,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,3476121.916243687,172385826.0,30,1,44248.0,1
2001,B0300047000000,Memórias Póstumas,André Klotzel,Ficção,Brás Filmes/Tv Cultura,,Lumière,SP/SP,,57,186380,855484.0,SP,1.0,0,2000,0,4,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,3402408.9680027347,172385826.0,30,1,44248.0,1
2001,B0300006100000,Nelson Gonçalves,Elizeu Ewald,Documentário,Diler & Associados/Proview/Rob Filmes/Tele Image,,Riofilme,RJ/RJ/RJ/SP,,3,4381,20881.0,RJ,2.0,0,2000,0,74,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,83047.37629326218,172385826.0,30,1,44248.0,0
2001,B0500314000000,Netto Perde Sua Alma,Beto Souza/Tabajara Ruas,Ficção,Imagem B/Walper Ruas Produções,,Riofilme,RS/RS,,22,41479,187837.0,RS,1.0,0,2000,0,74,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,747060.4866049273,172385826.0,30,1,44248.0,0
2001,B0500309700000,O Casamento De Louise,Betse De Paula,Ficção,Aurora Cinematográfica,,Riofilme,RJ,,5,8761,49126.0,RJ,1.0,0,2000,0,74,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,195382.66403825476,172385826.0,30,1,44248.0,0
2001,B0600454600000,O Chamado De Deus,José Joffily,Documentário,Coevo Filmes,,Riofilme,RJ,,2,4535,25316.0,RJ,1.0,0,2000,1,74,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,100686.14425746973,172385826.0,30,1,44248.0,0
2001,B0500288800000,O Grilo Feliz,Walbercy Ribas,Animação,Startanima,,Hoyts,SP,,29,216611,1022404.0,SP,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,4066278.900040057,172385826.0,30,1,44248.0,1
2001,B0500258400000,"O Sonho De Rose, 10 Ano Depois",Tetê Moraes,Documentário,Vemver Brasil,,Riofilme,RJ,,5,12232,46561.0,RJ,1.0,0,2000,0,74,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,185181.21199131175,172385826.0,30,1,44248.0,0
2001,B0300004700000,O Xangô De Baker Street,Miguel Faria Jr.,Ficção,Skylight/Tibet Filme,,Columbia,RJ/RJ,,76,366353,2275052.0,RJ,1.0,0,2000,0,14,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,9048278.316686878,172385826.0,30,1,44248.0,1
2001,B0500265600000,Senta A Pua!,Erik De Castro,Documentário,Bsb Cinema,,Riofilme,DF,,8,13181,78756.0,DF,1.0,0,2000,0,74,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,313226.3381711679,172385826.0,30,1,44248.0,0
2001,B0500288700000,Tainá - Uma Aventura Na Amazônia,Sérgio Bloch/Tânia Lamarca,Ficção,Tietê Produções,,Art Filmes/Mam,RJ,,100,853210,3054492.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,12148247.043185623,172385826.0,30,1,44248.0,1
2001,B0600549900000,Tônica Dominante,Lina Chamie,Ficção,Superfilmes,,Riofilme,SP,,3,8020,46159.0,SP,1.0,0,2000,0,74,2,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,183582.38792781424,172385826.0,30,1,44248.0,0
2001,B0500335400000,Um Anjo Trapalhão,Alexandre Boury/Marcelo Travesso,Ficção,Renato Aragão Produções,,Fox,RJ,,153,125913,513632.0,RJ,1.0,0,2000,0,1,2,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,3.9771742873072258,2042803.983538185,172385826.0,30,1,44248.0,1
2001,B0500186600000,Xuxa E Os Duendes,Paulo Sérgio Almeida/Rogério Gomes,Ficção,Diler & Associados,,Warner,RJ,,311,2657091,11691200.0,RJ,1.0,0,2000,0,4,2,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,3.9771742873072258,46497940.027766235,172385826.0,30,1,44248.0,1
2002,B0500311900000,A Paixão De Jacobina,Fábio Barreto,Ficção,Filmes Do Equador,,Playarte,RJ,,45,146062,682110.0,RJ,1.0,0,2000,2,0,4,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,2501494.59350541,174632960.0,29,1,15295.0,1
2002,B0500309000000,As Três Marias,Aluizio Abranches,Ficção,Hare Filmes,,Lumière,RJ,,10,13003,76819.0,RJ,1.0,0,2000,1,6,0,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,281717.48424519814,174632960.0,29,1,15295.0,0
2002,B0300009600000,Avassaladoras,Mara Mourão,Ficção,Mamo Filmes,Total Entertainment,Fox,SP,RJ,103,310260,1722883.0,SP,1.0,1,2000,1,3,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,6318310.110894697,174632960.0,29,1,15295.0,1
2002,B0500309900000,Bellini E A Esfinge,Roberto Santucci,Ficção,Ananã Produções/Santa Fé Filmes,,Copacabana Filmes,RJ/RJ,,21,60073,300000.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,1100186.7412171394,174632960.0,29,1,15295.0,1
2002,B0300002800000,Cidade De Deus,Fernando Meirelles,Ficção,O2 Filmes,,Lumière,SP,,176,3371247,19070407.0,SP,1.0,0,2000,0,6,1,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,69936696.43671508,174632960.0,29,1,15295.0,1
2002,B0300031500000,Dias De Nietzsche Em Turim,Julio Bressane,Ficção,Tb Produções,,Riofilme,RJ,,2,15017,85993.0,RJ,1.0,0,2000,3,88,1,0,estabelecida,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,315361.19479161827,174632960.0,29,1,15295.0,0
2002,B0500291000000,Duas Vezes Com Helena,Mauro Farias,Ficção,Fraiha Produções,,Riofilme,RJ,,5,6374,40056.0,RJ,1.0,0,2000,0,88,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,146896.93368731247,174632960.0,29,1,15295.0,0
2002,B0500288900000,Edifício Master,Eduardo Coutinho,Documentário,Videofilmes,,Riofilme,RJ,,8,86824,607728.0,RJ,1.0,0,2000,2,88,5,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,2228714.2928880327,174632960.0,29,1,15295.0,1
2002,B1201554100000,Eu Não Conhecia Tururu,Florinda Bolkan,Ficção,Jandaira Produções,,Riofilme,CE,,2,823,5621.0,CE,1.0,0,2000,0,88,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,20613.832241271804,174632960.0,29,0,15295.0,0
2002,B0500404500000,Gregório De Mattos,Ana Carolina,Ficção,Crystal Cinematográfica,,Riofilme,RJ,,2,3812,23660.0,RJ,1.0,0,2000,1,88,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,86768.0609906584,174632960.0,29,1,15295.0,0
2002,B0500298200000,Houve Uma Vez Dois Verões,Jorge Furtado,Ficção,Casa De Cinema De Porto Alegre,,Columbia,RS,,11,68487,384212.0,RS,1.0,0,2000,0,18,1,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,1409016.4940550653,174632960.0,29,1,15295.0,1
2002,B0600513700000,Invasor,Beto Brant,Ficção,Drama Filmes,Brasil Filmes/Ricca Produções,Pandora,SP,SP/SP,16,103810,669762.0,SP,1.0,1,2000,2,2,0,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,2456210.9072369128,174632960.0,29,1,15295.0,1
2002,B0500301000000,Janela Da Alma,João Jardim/Walter Carvalho,Documentário,Dueto Filmes/Tambellini Filmes,,Copacabana Filmes,RJ/RJ,,4,141360,795856.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,2918634.063727026,174632960.0,29,1,15295.0,1
2002,B0400148200000,Lara,Ana Maria Magalhães,Ficção,Nova Era Produções,,Riofilme,RJ,,9,2639,15504.0,RJ,1.0,0,2000,0,88,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,56857.65078610177,174632960.0,29,0,15295.0,0
2002,B0500311800000,Latitude Zero,Toni Venturi,Ficção,Olhar Imaginário,,Riofilme,SP,,6,7867,44829.0,SP,1.0,0,2000,1,88,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,164400.90474007715,174632960.0,29,1,15295.0,0
2002,B0300008800000,Madame Satã,Karim Aïnouz,Ficção,Videofilmes,,Lumière,RJ,,24,163409,1157444.0,RJ,1.0,0,2000,0,6,5,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,4244681.8083377695,174632960.0,29,1,15295.0,1
2002,B0500294200000,"Nem Gravata, Nem Honra",Marcelo Masagão,Documentário,Um Minuto,,Riofilme,SP,,2,3237,15789.0,SP,1.0,0,2000,1,88,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,57902.82819025805,174632960.0,29,1,15295.0,0
2002,B0500308800000,O Príncipe,Ugo Giorgetti,Ficção,Sp Filmes De São Paulo,,Mais Filmes,SP,,11,15295,94037.0,SP,1.0,0,2000,2,1,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,344860.86861278716,174632960.0,29,1,15295.0,0
2002,B0500274200000,Onde A Terra Acaba,Sérgio Machado,Documentário,Videofilmes,,Riofilme,RJ,,2,3786,20543.0,RJ,1.0,0,2000,0,88,5,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,75337.12074941232,174632960.0,29,1,15295.0,0
2002,B0500311500000,Poeta De Sete Faces,Paulo Thiago,Documentário,Vitória Produções,,Riofilme,RJ,,3,4495,20972.0,RJ,1.0,0,2000,1,88,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,76910.38778935283,174632960.0,29,1,15295.0,0
2002,B0300005900000,Rocha Que Voa,Eryk Rocha,Documentário,Grupo Novo De Cinema E Tv,,M21,RJ,,1,5929,30000.0,RJ,1.0,0,2000,0,0,2,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,110018.67412171395,174632960.0,29,1,15295.0,0
2002,B0300029800000,Sonhos Tropicais,André Sturm,Ficção,Pandora Filmes,,Pandora,SP,,12,36304,169438.0,SP,1.0,0,2000,0,2,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,621378.1368611656,174632960.0,29,1,15295.0,1
2002,B0500377900000,Surf Adventures,Arthur Fontes,Documentário,Massangana Filmes/Curt E Alex Associados,,Lumière,RJ/SP,,77,200853,1295502.0,RJ,2.0,0,2000,0,6,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,4750980.412067622,174632960.0,29,1,15295.0,1
2002,B0500249000000,Timor Lorosae - O Massacre Que O Mundo Não Viu,Lucélia Santos,Documentário,Nhock Produções Artísticas,,Riofilme,RJ,,5,7683,28797.0,RJ,1.0,0,2000,0,88,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,3.667289137390465,105606.92528943322,174632960.0,29,1,15295.0,0
2002,B0500312900000,Uma Onda No Ar,Helvécio Ratton,Ficção,Quimera Filmes,,Mais Filmes,MG,,11,34837,153644.0,MG,1.0,0,2000,2,1,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,563456.9722252206,174632960.0,29,1,15295.0,1
2002,B0500293200000,Uma Vida Em Segredo,Suzana Amaral,Ficção,Raiz Produções,,Riofilme,SP,,10,14279,86160.0,SP,1.0,0,2000,0,88,2,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,3.667289137390465,315973.63207756245,174632960.0,29,1,15295.0,0
